S,zero_prop,r_cca,r_mice,r_gbm
0.05,0.585,0.7037668488815493,0.6911353206680564,0.7159399250019788
0.02,2.555,0.3876220571817313,0.3698275805304632,0.4578420504457612
0.01,5.45,0.12123831677078581,-0.05392668464980172,0.1645633549136715
0.005,9.275,-0.20538319686968023,-0.0635350885596935,-0.04427411761674121
0.1,0.12,0.7373309295669149,0.7475965398431603,0.737014241996102
0.05,0.44,0.7391372697207139,0.7566737139192935,0.7510140570058517
0.02,2.21,0.6244033150836193,0.6340716639262161,0.6385212561371046
0.01,4.91,0.32494419071668224,0.3247548380307973,0.32513171325781676
0.005,8.09,0.27792508455867415,0.2611524666548313,0.17681779468081743
0.1,0.07,0.7636472903664346,0.770502985895685,0.7621974527296953
0.05,0.415,0.7495652392290453,0.7356394846776019,0.7554514838867785
0.02,1.915,0.6926729173841101,0.7517054539918482,0.6901772206038979
0.01,4.16,0.5240857706771413,0.5052221811703481,0.47523022850618674
0.005,7.6,0.6652441387030837,0.6496488469395753,0.3955376416787252
0.1,0.035,0.7400272186663335,0.7394584092813505,0.7407186864643381
0.05,0.305,0.6792542066365895,0.703187230970385,0.6803013120763761
0.02,1.555,0.5921924917947887,0.5846495607180623,0.5592223655258949
0.01,3.26,0.4576962382237482,0.4564408573027502,0.2798758371283371
0.005,5.885,0.2618324122179749,-0.12467690229559274,0.08809436531990117
0.1,0.05,0.8024400989615976,0.8024400989615976,0.8024400989615976
0.05,0.245,0.7532478300647456,0.7605142169868241,0.7411804317251989
0.02,1.27,0.7258418509360369,0.7348692093945747,0.6982791549682398
0.01,2.98,0.523432901022217,0.537014360826086,0.4232138960514777
0.005,5.85,0.44174720489437064,0.36169598991582397,0.27422006581700437
0.1,0.035,0.8009978183404005,0.8026962182366588,0.802964000983645
0.05,0.375,0.7420074146629025,0.7479947210547203,0.7461720338518752
0.02,1.625,0.6857998396993953,0.7384156126356864,0.7085530897187419
0.01,3.92,0.5173418906357125,0.6263537061219717,0.5544992798289835
0.005,6.83,0.19981741662082625,0.12542216917258747,0.1610398209741549
0.1,0.085,0.8051600184229081,0.809014617314948,0.8085609041171521
0.05,0.34,0.7785184080268215,0.7831157772427559,0.791890831885944
0.02,1.685,0.664882756344868,0.6690444063909767,0.6676362560143927
0.01,3.725,0.6040702809837127,0.6443133517109462,0.5246296004347767
0.005,6.7,0.5898282440371707,0.44158678969777304,0.3100192136114389
0.1,0.06,0.8217773209058986,0.8217773209058986,0.8217773209058986
0.05,0.3,0.7749794419441757,0.7690078671553046,0.7790628588083388
0.02,1.45,0.7427891655274662,0.7401474903837428,0.7462055075665579
0.01,3.365,0.643540347542571,0.5928324130988848,0.697359019902431
0.005,6.51,0.6446338179407207,0.7094513913530965,0.49390990333976165
0.1,0.125,0.8530045360932615,0.8567480496150257,0.8553002931114465
0.05,0.485,0.8371171742331571,0.8394775757157582,0.844575495292324
0.02,2.38,0.7826722128299388,0.7572870197546746,0.7725520220708685
0.01,4.86,0.7489187465690378,0.6769221872954526,0.7254504042574422
0.005,8.025,0.749437911790217,0.6110908515574169,0.5918432837397226
0.1,0.105,0.7653201173564654,0.7559916431965115,0.759234953710982
0.05,0.4,0.749191051079753,0.733201121089263,0.7465060631647266
0.02,1.965,0.7521684540556054,0.7796534412977386,0.7474757196924399
0.01,4.43,0.5419928661130888,0.44037306718057895,0.5160869420227008
0.005,7.75,0.5372597648789,0.5200907769185883,0.3784730187138712
0.1,0.085,0.7099959181450826,0.7301528114164337,0.7163462810253639
0.05,0.345,0.6620366645505485,0.6850625604951045,0.686863556225621
0.02,1.79,0.5406328984693138,0.5901693481639045,0.54096720376596
0.01,4.275,0.4620727669752163,0.4690564960731072,0.3684427509875988
0.005,7.295,0.5465042421302594,0.3934498854854575,0.24307447588988418
0.1,0.07,0.784456392960892,0.7849856227229388,0.7844938956028417
0.05,0.43,0.7272679966492908,0.7557402039554487,0.741265732067122
0.02,1.99,0.6974890583522468,0.6496481681489482,0.7019283625248091
0.01,4.365,0.4570322170245321,0.5546902035037949,0.36316980237741736
0.005,7.215,0.4645648476908103,0.18735963687242416,0.3182101724424056
0.1,0.085,0.7579938040529529,0.7582104135556632,0.7563848572702727
0.05,0.415,0.6925834641507613,0.6986998407668918,0.684099451253968
0.02,1.795,0.7087919624438404,0.6736370896027358,0.6998413423255466
0.01,3.785,0.6231539155454862,0.6756850944282632,0.5554758359334049
0.005,6.615,0.569260022981038,0.48843952107473765,0.2916423661036133
0.1,0.04,0.8148925586644663,0.8231771613689629,0.8160906206449098
0.05,0.32,0.7861073005702175,0.7897424818775332,0.7986309130349956
0.02,1.63,0.6869725926129058,0.6662683197628426,0.6738902381798278
0.01,3.56,0.7013536764206267,0.5630611399034444,0.6275659598847413
0.005,6.54,0.7510051166072228,0.5798070690452045,0.5478181449961873
0.1,0.12,0.8017762577459138,0.8109084130356264,0.8077587021017537
0.05,0.51,0.7559850906838465,0.7707561867235679,0.7602759470263116
0.02,2.43,0.6454493349624606,0.6745464841280769,0.5841655772174507
0.01,5.02,0.4988199405970096,0.4842688529678066,0.4465967532545454
0.005,8.835,0.39859887274417793,0.43466926995112465,0.19779931258792738
0.1,0.09,0.8262799017876946,0.8182856356316409,0.8311517940598616
0.05,0.555,0.7726593625219385,0.7654888663412336,0.752593515672573
0.02,2.625,0.6981658230422968,0.7017333797075289,0.6927989703298987
0.01,5.835,0.6434951549019223,0.6885114650445456,0.6481552291332734
0.005,9.82,0.48240068624846605,0.5058097244248972,0.3227714301509497
0.1,0.08,0.8037457493201703,0.8051925889560031,0.8049272323140375
0.05,0.38,0.7599473335498522,0.7816326803182315,0.7516585658087411
0.02,1.795,0.6625668108692863,0.6746244661242682,0.6523796909689134
0.01,3.935,0.523320772496799,0.3539363832002176,0.4490015187194033
0.005,7.135,0.4379924617806747,0.4114635292523793,0.3588298876562288
0.1,0.07,0.7979430627638785,0.8022153885165348,0.7972318999105091
0.05,0.48,0.7657662072685004,0.7595334860879469,0.7666351111654354
0.02,2.215,0.7002779042670337,0.6381996234396903,0.6824783485411113
0.01,4.85,0.7170778380757242,0.4226826411857237,0.6244243360853412
0.005,8.375,0.681346646426087,0.679743779866698,0.41335204501522727
0.1,0.13,0.7933650231974186,0.7908210179197852,0.7984913976654306
0.05,0.565,0.7217887067909163,0.7220614975281775,0.7020831249858409
0.02,2.435,0.7125012432903378,0.7186854693660549,0.7226433482741969
0.01,5.28,0.4426804084667832,0.4820726117722209,0.37769565106835123
0.005,8.79,0.5633740020582693,0.31304620055636645,0.3556235532221768
0.1,0.065,0.7944076368532301,0.7944076368532301,0.7944076368532301
0.05,0.375,0.7378211112346956,0.7446664015223017,0.7322089225815009
0.02,1.72,0.6520362920469582,0.5994644139433021,0.6311308816376587
0.01,3.615,0.6423014509892373,0.7124613687588742,0.6160315034492947
0.005,6.53,0.6997051599611627,0.7566773672683003,0.4116705564526588
